ResFishID,Station.Number,Date,Species,Length,Dead,Stomach.Taken
662,223713,1997-02-03,LMP,130,0,0
663,223713,1997-02-03,LMP,100,0,0
664,223713,1997-02-03,LMP,75,0,0
665,223713,1997-02-03,LMP,43,0,0
666,223713,1997-02-03,LMP,97,0,0
667,223713,1997-02-03,LMP,85,0,0
668,223713,1997-02-03,LMP,55,0,0
669,223713,1997-02-03,LMP,65,0,0
670,223713,1997-02-03,LMP,90,0,0
671,223713,1997-02-03,LMP,95,0,0
672,223713,1997-02-03,LMP,70,0,0
673,223713,1997-02-03,LMP,67,0,0
674,223713,1997-02-03,LMP,63,0,0
675,223713,1997-02-03,LMP,57,0,0
676,223713,1997-02-03,LMP,105,0,0
677,223713,1997-02-03,LMP,90,0,0
678,223713,1997-02-03,LMP,97,0,0
679,223713,1997-02-03,LMP,97,0,0
680,223713,1997-02-03,LMP,75,0,0
681,223713,1997-02-03,LMP,95,0,0
682,223713,1997-02-03,LMP,100,0,0
683,223713,1997-02-03,LMP,65,0,0
684,223713,1997-02-03,LMP,55,0,0
685,223713,1997-02-03,LMP,105,0,0
686,223713,1997-02-03,LMP,65,0,0
687,223713,1997-02-03,LMP,55,0,0
688,223713,1997-02-03,LMP,110,0,0
689,223713,1997-02-03,LMP,100,0,0
690,223713,1997-02-03,KS,38,0,0
691,223713,1997-02-03,KS,41,0,0
692,223713,1997-02-03,KS,36,0,0
693,223713,1997-02-03,GSF,29,0,0
698,223711,1997-02-03,SMB,172,0,0
699,223711,1997-02-03,TP,135,0,0
700,223711,1997-02-03,TP,150,0,0
701,223711,1997-02-03,LMP,85,0,0
706,223751,1997-02-03,SMB,163,0,0
707,223751,1997-02-03,KS,45,0,0
708,223751,1997-02-03,KS,52,0,0
709,223751,1997-02-03,KS,44,0,0
710,223751,1997-02-03,KS,38,0,0
711,223751,1997-02-03,KS,40,0,0
712,223751,1997-02-03,KS,55,0,0
713,223751,1997-02-03,KS,38,0,0
714,223751,1997-02-03,KS,39,0,0
715,223751,1997-02-03,STH,206,0,0
716,223751,1997-02-03,DS,103,0,0
717,223751,1997-02-03,LMP,79,0,0
718,223751,1997-02-03,LMP,72,0,0
719,223751,1997-02-03,LMP,68,0,0
720,223751,1997-02-03,LMP,116,0,0
721,223751,1997-02-03,LMP,93,0,0
722,203752,1997-02-04,SQ,522,0,0
723,203752,1997-02-04,SQ,264,0,0
724,203752,1997-02-04,SQ,217,0,0
725,203752,1997-02-04,SQ,190,0,0
726,203752,1997-02-04,KS,40,0,0
727,203752,1997-02-04,KS,35,0,0
728,203752,1997-02-04,KS,39,0,0
729,203752,1997-02-04,KS,42,0,0
730,203752,1997-02-04,KS,38,0,0
731,203752,1997-02-04,KS,36,0,0
732,203752,1997-02-04,KS,38,0,0
733,203752,1997-02-04,KS,39,0,0
734,203752,1997-02-04,KS,36,0,0
735,203752,1997-02-04,KS,39,0,0
736,203752,1997-02-04,KS,115,0,0
737,203752,1997-02-04,KS,37,0,0
738,203752,1997-02-04,KS,35,0,0
739,203752,1997-02-04,KS,37,0,0
740,203752,1997-02-04,KS,38,0,0
741,203752,1997-02-04,KS,38,0,0
742,203752,1997-02-04,KS,38,0,0
743,203752,1997-02-04,KS,36,0,0
744,203752,1997-02-04,ST,221,0,0
745,203752,1997-02-04,ST,255,0,0
746,203752,1997-02-04,ST,74,0,0
747,203752,1997-02-04,ST,215,0,0
748,203752,1997-02-04,TP,143,0,0
749,203752,1997-02-04,SMB,170,0,0
750,203752,1997-02-04,SMB,160,0,0
751,203752,1997-02-04,SMB,171,0,0
752,203752,1997-02-04,SMB,212,0,0
753,203752,1997-02-04,SMB,207,0,0
754,203752,1997-02-04,STH,245,0,0
756,203752,1997-02-04,LMP,110,0,0
757,203752,1997-02-04,LMP,97,0,0
758,203752,1997-02-04,LMP,80,0,0
759,203752,1997-02-04,LMP,85,0,0
760,203752,1997-02-04,LMP,80,0,0
761,203752,1997-02-04,LMP,72,0,0
762,203752,1997-02-04,LMP,95,0,0
763,203752,1997-02-04,LMP,55,0,0
764,203752,1997-02-04,WC,188,0,0
765,203752,1997-02-04,GSF,96,0,0
768,118631,1997-02-06,BG,65,0,0
769,118631,1997-02-06,BG,68,0,0
770,118631,1997-02-06,BG,94,0,0
771,118631,1997-02-06,BG,77,0,0
772,118631,1997-02-06,BG,87,0,0
773,118631,1997-02-06,BG,85,0,0
774,118631,1997-02-06,BG,85,0,0
775,118631,1997-02-06,BG,108,0,0
776,118631,1997-02-06,BG,137,0,0
777,118631,1997-02-06,BG,42,0,0
778,118631,1997-02-06,BG,135,0,0
779,118631,1997-02-06,BG,84,0,0
780,118631,1997-02-06,BG,87,0,0
781,118631,1997-02-06,BG,67,0,0
782,118631,1997-02-06,BG,41,0,0
783,118631,1997-02-06,BG,116,0,0
784,118631,1997-02-06,BG,138,0,0
785,118631,1997-02-06,BG,84,0,0
786,118631,1997-02-06,BG,69,0,0
787,118631,1997-02-06,BG,94,0,0
788,118631,1997-02-06,BG,80,0,0
789,118631,1997-02-06,BG,71,0,0
790,118631,1997-02-06,BG,76,0,0
791,118631,1997-02-06,BG,83,0,0
792,118631,1997-02-06,BG,87,0,0
793,118631,1997-02-06,BG,80,0,0
794,118631,1997-02-06,BG,75,0,0
795,118631,1997-02-06,BG,74,0,0
796,118631,1997-02-06,BG,77,0,0
797,118631,1997-02-06,BG,68,0,0
798,118631,1997-02-06,BG,82,0,0
799,118631,1997-02-06,BG,74,0,0
800,118631,1997-02-06,BG,88,0,0
801,118631,1997-02-06,BG,70,0,0
802,118631,1997-02-06,BG,138,0,0
803,118631,1997-02-06,BG,76,0,0
804,118631,1997-02-06,BG,77,0,0
805,118631,1997-02-06,BG,99,0,0
806,118631,1997-02-06,BG,51,0,0
807,118631,1997-02-06,BG,109,0,0
808,118631,1997-02-06,BG,94,0,0
809,118631,1997-02-06,BG,71,0,0
810,118631,1997-02-06,BG,96,0,0
811,118631,1997-02-06,BG,44,0,0
812,118631,1997-02-06,BG,45,0,0
813,118631,1997-02-06,BG,125,0,0
814,118631,1997-02-06,BG,112,0,0
815,118631,1997-02-06,BG,74,0,0
816,118631,1997-02-06,BG,125,0,0
817,118631,1997-02-06,BG,87,0,0
818,118631,1997-02-06,LMB,59,0,0
819,118631,1997-02-06,LMB,75,0,0
820,118631,1997-02-06,LMB,85,0,0
821,118631,1997-02-06,LMB,80,0,0
822,118631,1997-02-06,LMB,58,0,0
823,118631,1997-02-06,LMB,72,0,0
824,118631,1997-02-06,LMB,74,0,0
825,118631,1997-02-06,LMB,339,0,0
826,118631,1997-02-06,LMB,408,0,0
827,118631,1997-02-06,LMB,73,0,0
828,118631,1997-02-06,LMB,275,0,0
829,118631,1997-02-06,LMB,334,0,0
830,118631,1997-02-06,LMB,333,0,0
831,118631,1997-02-06,LMB,354,0,0
832,118631,1997-02-06,LMB,62,0,0
833,118631,1997-02-06,LMB,255,0,0
834,118631,1997-02-06,LMB,213,0,0
835,118631,1997-02-06,LMB,60,0,0
836,118631,1997-02-06,LMB,137,0,0
837,118631,1997-02-06,LMB,78,0,0
838,118631,1997-02-06,LMB,67,0,0
839,118631,1997-02-06,LMB,57,0,0
840,118631,1997-02-06,LMB,101,0,0
841,118631,1997-02-06,LMB,68,0,0
842,118631,1997-02-06,LMB,60,0,0
843,118631,1997-02-06,RSF,113,0,0
844,118631,1997-02-06,RSF,171,0,0
845,118631,1997-02-06,RSF,171,0,0
846,118631,1997-02-06,RSF,118,0,0
847,118631,1997-02-06,RSF,117,0,0
848,118631,1997-02-06,RSF,81,0,0
849,118631,1997-02-06,RSF,108,0,0
850,118631,1997-02-06,RSF,110,0,0
851,118631,1997-02-06,RSF,89,0,0
852,118631,1997-02-06,RSF,104,0,0
853,118631,1997-02-06,RSF,115,0,0
854,118631,1997-02-06,RSF,156,0,0
855,118631,1997-02-06,RSF,118,0,0
856,118631,1997-02-06,RSF,58,0,0
857,118631,1997-02-06,WC,258,0,0
858,118631,1997-02-06,WM,106,0,0
859,118631,1997-02-06,WM,86,0,0
860,118631,1997-02-06,WM,89,0,0
861,118631,1997-02-06,WM,55,0,0
862,118631,1997-02-06,WM,126,0,0
863,118631,1997-02-06,WM,128,0,0
864,118631,1997-02-06,WM,121,0,0
865,118631,1997-02-06,WM,104,0,0
866,118631,1997-02-06,WM,107,0,0
867,118631,1997-02-06,WM,105,0,0
868,118631,1997-02-06,WM,102,0,0
869,118631,1997-02-06,WM,53,0,0
870,118631,1997-02-06,WM,113,0,0
871,118631,1997-02-06,WM,81,0,0
872,118631,1997-02-06,WM,73,0,0
873,118631,1997-02-06,WM,95,0,0
874,118631,1997-02-06,WM,83,0,0
875,118631,1997-02-06,WM,99,0,0
876,118631,1997-02-06,WM,96,0,0
877,118631,1997-02-06,WM,92,0,0
878,118631,1997-02-06,WM,91,0,0
879,118631,1997-02-06,WM,50,0,0
880,118631,1997-02-06,WM,103,0,0
881,118631,1997-02-06,WM,87,0,0
882,118631,1997-02-06,WM,84,0,0
883,118631,1997-02-06,WM,77,0,0
884,118631,1997-02-06,WM,86,0,0
885,118631,1997-02-06,WM,103,0,0
886,118631,1997-02-06,WM,105,0,0
887,118631,1997-02-06,WM,111,0,0
888,118631,1997-02-06,WM,100,0,0
889,118631,1997-02-06,WM,75,0,0
890,118631,1997-02-06,WM,85,0,0
891,118631,1997-02-06,WM,80,0,0
892,118631,1997-02-06,GSF,95,0,0
893,118631,1997-02-06,TFS,81,0,0
894,118631,1997-02-06,TFS,65,0,0
895,118631,1997-02-06,TFS,100,0,0
896,118631,1997-02-06,BB,312,0,0
897,118631,1997-02-06,CP,651,0,0
898,118641,1997-02-06,BG,65,0,0
899,118641,1997-02-06,BG,76,0,0
900,118641,1997-02-06,BG,77,0,0
901,118641,1997-02-06,BG,34,0,0
902,118641,1997-02-06,BG,76,0,0
903,118641,1997-02-06,BG,65,0,0
904,118641,1997-02-06,BG,74,0,0
905,118641,1997-02-06,BG,37,0,0
906,118641,1997-02-06,BG,65,0,0
907,118641,1997-02-06,BG,74,0,0
908,118641,1997-02-06,BG,69,0,0
909,118641,1997-02-06,BG,88,0,0
910,118641,1997-02-06,BG,73,0,0
911,118641,1997-02-06,BG,80,0,0
912,118641,1997-02-06,BG,71,0,0
913,118641,1997-02-06,BG,72,0,0
914,118641,1997-02-06,BG,74,0,0
915,118641,1997-02-06,BG,85,0,0
916,118641,1997-02-06,BG,90,0,0
917,118641,1997-02-06,BG,79,0,0
918,118641,1997-02-06,BG,63,0,0
919,118641,1997-02-06,BG,73,0,0
920,118641,1997-02-06,BG,71,0,0
921,118641,1997-02-06,BG,77,0,0
922,118641,1997-02-06,BG,77,0,0
923,118641,1997-02-06,BG,77,0,0
924,118641,1997-02-06,BG,71,0,0
925,118641,1997-02-06,LMB,56,0,0
926,118641,1997-02-06,LMB,364,0,0
927,118641,1997-02-06,LMB,407,0,0
928,118641,1997-02-06,LMB,201,0,0
929,118641,1997-02-06,LMB,310,0,0
930,118641,1997-02-06,LMB,335,0,0
931,118641,1997-02-06,LMB,79,0,0
932,118641,1997-02-06,LMB,205,0,0
933,118641,1997-02-06,LMB,112,0,0
934,118641,1997-02-06,LMB,182,0,0
935,118641,1997-02-06,RSF,183,0,0
936,118641,1997-02-06,RSF,193,0,0
937,118641,1997-02-06,RSF,189,0,0
938,118641,1997-02-06,RSF,106,0,0
939,118641,1997-02-06,RSF,186,0,0
940,118641,1997-02-06,RSF,84,0,0
941,118641,1997-02-06,RSF,87,0,0
942,118641,1997-02-06,RSF,119,0,0
943,118641,1997-02-06,RSF,105,0,0
944,118641,1997-02-06,RSF,75,0,0
945,118641,1997-02-06,RSF,164,0,0
947,118641,1997-02-06,WM,83,0,0
948,118641,1997-02-06,WM,81,0,0
949,118641,1997-02-06,WM,120,0,0
950,118641,1997-02-06,WM,115,0,0
951,118641,1997-02-06,WM,112,0,0
952,118641,1997-02-06,TFS,87,0,0
953,411011,1997-02-06,BG,151,0,0
954,411011,1997-02-06,BG,124,0,0
955,411011,1997-02-06,BG,133,0,0
956,411011,1997-02-06,BG,117,0,0
957,411011,1997-02-06,BG,120,0,0
958,411011,1997-02-06,BG,70,0,0
959,411011,1997-02-06,BG,114,0,0
960,411011,1997-02-06,BG,65,0,0
961,411011,1997-02-06,BG,120,0,0
962,411011,1997-02-06,BG,84,0,0
963,411011,1997-02-06,BG,87,0,0
964,411011,1997-02-06,BG,45,0,0
965,411011,1997-02-06,BG,163,0,0
966,411011,1997-02-06,BG,131,0,0
967,411011,1997-02-06,BG,124,0,0
968,411011,1997-02-06,BG,77,0,0
969,411011,1997-02-06,BG,121,0,0
970,411011,1997-02-06,BG,78,0,0
971,411011,1997-02-06,BG,92,0,0
972,411011,1997-02-06,BG,107,0,0
973,411011,1997-02-06,BG,125,0,0
974,411011,1997-02-06,BG,118,0,0
975,411011,1997-02-06,BG,97,0,0
976,411011,1997-02-06,BG,105,0,0
977,411011,1997-02-06,BG,81,0,0
978,411011,1997-02-06,BG,94,0,0
979,411011,1997-02-06,BG,95,0,0
980,411011,1997-02-06,BG,108,0,0
981,411011,1997-02-06,BG,110,0,0
982,411011,1997-02-06,BG,88,0,0
983,411011,1997-02-06,BG,121,0,0
984,411011,1997-02-06,BG,128,0,0
985,411011,1997-02-06,BG,100,0,0
986,411011,1997-02-06,BG,87,0,0
987,411011,1997-02-06,BG,76,0,0
988,411011,1997-02-06,BG,68,0,0
989,411011,1997-02-06,BG,88,0,0
990,411011,1997-02-06,BG,98,0,0
991,411011,1997-02-06,BG,86,0,0
992,411011,1997-02-06,BG,94,0,0
993,411011,1997-02-06,BG,77,0,0
994,411011,1997-02-06,BG,125,0,0
995,411011,1997-02-06,BG,76,0,0
996,411011,1997-02-06,BG,72,0,0
997,411011,1997-02-06,BG,100,0,0
998,411011,1997-02-06,BG,116,0,0
999,411011,1997-02-06,BG,95,0,0
1000,411011,1997-02-06,BG,88,0,0
1001,411011,1997-02-06,BG,98,0,0
1002,411011,1997-02-06,BG,90,0,0
1003,411011,1997-02-06,LMB,135,0,0
1004,411011,1997-02-06,LMB,137,0,0
1005,411011,1997-02-06,LMB,74,0,0
1006,411011,1997-02-06,LMB,60,0,0
1007,411011,1997-02-06,LMB,150,0,0
1008,411011,1997-02-06,LMB,172,0,0
1009,411011,1997-02-06,LMB,116,0,0
1010,411011,1997-02-06,LMB,122,0,0
1011,411011,1997-02-06,LMB,86,0,0
1012,411011,1997-02-06,LMB,69,0,0
1013,411011,1997-02-06,LMB,176,0,0
1014,411011,1997-02-06,LMB,76,0,0
1015,411011,1997-02-06,LMB,149,0,0
1016,411011,1997-02-06,LMB,70,0,0
1017,411011,1997-02-06,LMB,55,0,0
1018,411011,1997-02-06,LMB,135,0,0
1019,411011,1997-02-06,LMB,61,0,0
1020,411011,1997-02-06,LMB,75,0,0
1021,411011,1997-02-06,LMB,87,0,0
1022,411011,1997-02-06,LMB,251,0,0
1023,411011,1997-02-06,LMB,390,0,0
1024,411011,1997-02-06,LMB,221,0,0
1025,411011,1997-02-06,LMB,294,0,0
1026,411011,1997-02-06,LMB,276,0,0
1027,411011,1997-02-06,LMB,82,0,0
1028,411011,1997-02-06,LMB,423,0,0
1029,411011,1997-02-06,LMB,315,0,0
1030,411011,1997-02-06,LMB,79,0,0
1031,411011,1997-02-06,LMB,129,0,0
1032,411011,1997-02-06,LMB,125,0,0
1033,411011,1997-02-06,LMB,69,0,0
1034,411011,1997-02-06,LMB,104,0,0
1035,411011,1997-02-06,LMB,82,0,0
1036,411011,1997-02-06,LMB,82,0,0
1037,411011,1997-02-06,LMB,74,0,0
1038,411011,1997-02-06,LMB,65,0,0
1039,411011,1997-02-06,LMB,66,0,0
1040,411011,1997-02-06,RSF,92,0,0
1041,411011,1997-02-06,RSF,96,0,0
1042,411011,1997-02-06,RSF,148,0,0
1043,411011,1997-02-06,RSF,199,0,0
1044,411011,1997-02-06,RSF,106,0,0
1045,411011,1997-02-06,RSF,111,0,0
1046,411011,1997-02-06,RSF,110,0,0
1047,411011,1997-02-06,RSF,82,0,0
1049,411011,1997-02-06,WM,139,0,0
1050,411011,1997-02-06,WM,59,0,0
1051,411011,1997-02-06,TFS,63,0,0
1052,411011,1997-02-06,TFS,56,0,0
1053,411011,1997-02-06,TFS,63,0,0
1054,411011,1997-02-06,TFS,65,0,0
1055,411011,1997-02-06,TFS,60,0,0
1056,411011,1997-02-06,TFS,58,0,0
1057,411011,1997-02-06,TFS,65,0,0
1058,411011,1997-02-06,TFS,63,0,0
1059,411011,1997-02-06,TFS,55,0,0
1060,411011,1997-02-06,TFS,64,0,0
1061,411011,1997-02-06,TFS,60,0,0
1062,411011,1997-02-06,TFS,66,0,0
1063,411011,1997-02-06,TFS,63,0,0
1064,411011,1997-02-06,TFS,61,0,0
1065,411011,1997-02-06,TFS,68,0,0
1066,411011,1997-02-06,TFS,68,0,0
1067,411011,1997-02-06,TFS,60,0,0
1068,411011,1997-02-06,TFS,60,0,0
1069,411011,1997-02-06,TFS,64,0,0
1070,411011,1997-02-06,TFS,75,0,0
1071,411011,1997-02-06,TFS,61,0,0
1072,411011,1997-02-06,TFS,70,0,0
1073,411011,1997-02-06,TFS,66,0,0
1074,411011,1997-02-06,TFS,68,0,0
1075,411011,1997-02-06,GSH,144,0,0
1076,411011,1997-02-06,GSH,154,0,0
1077,411011,1997-02-06,MSS,56,0,0
1080,307011,1997-02-07,BG,90,0,0
1081,307011,1997-02-07,BG,84,0,0
1082,307011,1997-02-07,LMB,501,0,0
1083,307011,1997-02-07,LMB,205,0,0
1084,307011,1997-02-07,LMB,255,0,0
1086,307011,1997-02-07,WC,293,0,0
1087,307011,1997-02-07,WC,106,0,0
1088,307011,1997-02-07,TP,150,0,0
1089,307011,1997-02-07,TP,125,0,0
1090,307011,1997-02-07,TP,148,0,0
1091,307011,1997-02-07,TP,126,0,0
1092,307011,1997-02-07,TP,133,0,0
1093,307011,1997-02-07,PSC,97,0,0
1094,307011,1997-02-07,PSC,99,0,0
1095,307011,1997-02-07,PSC,91,0,0
1096,307011,1997-02-07,PSC,90,0,0
1097,307011,1997-02-07,PSC,76,0,0
1098,307011,1997-02-07,PSC,119,0,0
1099,307011,1997-02-07,PSC,71,0,0
1100,307011,1997-02-07,TFS,64,0,0
1101,307011,1997-02-07,MSS,79,0,0
1102,307011,1997-02-07,KS,39,0,0
1103,307011,1997-02-07,CP,610,0,0
1104,307011,1997-02-07,SB,388,0,0
1105,409264,1997-02-10,BG,32,0,0
1106,409264,1997-02-10,BG,109,0,0
1107,409264,1997-02-10,BG,84,0,0
1108,409264,1997-02-10,BG,23,0,0
1109,409264,1997-02-10,LMB,105,0,0
1110,409264,1997-02-10,LMB,49,0,0
1111,409264,1997-02-10,LMB,361,0,0
1112,409264,1997-02-10,LMB,374,0,0
1113,409264,1997-02-10,LMB,200,0,0
1114,409264,1997-02-10,LMB,320,0,0
1115,409264,1997-02-10,LMB,290,0,0
1116,409264,1997-02-10,LMB,358,0,0
1117,409264,1997-02-10,LMB,73,0,0
1118,409264,1997-02-10,RSF,133,0,0
1119,409264,1997-02-10,RSF,145,0,0
1120,409264,1997-02-10,RSF,130,0,0
1121,409264,1997-02-10,RSF,81,0,0
1122,409264,1997-02-10,RSF,99,0,0
1123,409264,1997-02-10,RSF,43,0,0
1124,409264,1997-02-10,RSF,257,0,0
1125,409264,1997-02-10,RSF,225,0,0
1127,409264,1997-02-10,GSH,63,0,0
1128,409264,1997-02-10,GSH,70,0,0
1129,409264,1997-02-10,GSH,125,0,0
1130,409264,1997-02-10,MSS,75,0,0
1131,409264,1997-02-10,MSS,81,0,0
1132,409264,1997-02-10,MSS,62,0,0
1133,409264,1997-02-10,MSS,86,0,0
1134,409264,1997-02-10,TFS,70,0,0
1135,409264,1997-02-10,CCF,495,0,0
1136,311551,1997-02-11,BG,86,0,0
1137,311551,1997-02-11,BG,85,0,0
1138,311551,1997-02-11,BG,140,0,0
1139,311551,1997-02-11,BG,98,0,0
1140,311551,1997-02-11,BG,117,0,0
1141,311551,1997-02-11,BG,89,0,0
1142,311551,1997-02-11,BG,120,0,0
1143,311551,1997-02-11,BG,95,0,0
1144,311551,1997-02-11,BG,93,0,0
1145,311551,1997-02-11,BG,43,0,0
1146,311551,1997-02-11,BG,113,0,0
1147,311551,1997-02-11,BG,85,0,0
1148,311551,1997-02-11,BG,103,0,0
1149,311551,1997-02-11,BG,80,0,0
1150,311551,1997-02-11,BG,87,0,0
1151,311551,1997-02-11,BG,75,0,0
1152,311551,1997-02-11,BG,70,0,0
1153,311551,1997-02-11,BG,115,0,0
1154,311551,1997-02-11,BG,85,0,0
1155,311551,1997-02-11,BG,74,0,0
1156,311551,1997-02-11,BG,91,0,0
1157,311551,1997-02-11,BG,70,0,0
1158,311551,1997-02-11,BG,84,0,0
1159,311551,1997-02-11,BG,85,0,0
1160,311551,1997-02-11,BG,95,0,0
1161,311551,1997-02-11,BG,73,0,0
1162,311551,1997-02-11,BG,79,0,0
1163,311551,1997-02-11,BG,116,0,0
1164,311551,1997-02-11,BG,89,0,0
1165,311551,1997-02-11,BG,72,0,0
1166,311551,1997-02-11,BG,120,0,0
1167,311551,1997-02-11,BG,75,0,0
1168,311551,1997-02-11,BG,86,0,0
1169,311551,1997-02-11,BG,80,0,0
1170,311551,1997-02-11,BG,87,0,0
1171,311551,1997-02-11,BG,124,0,0
1172,311551,1997-02-11,BG,71,0,0
1173,311551,1997-02-11,BG,80,0,0
1174,311551,1997-02-11,BG,95,0,0
1175,311551,1997-02-11,BG,85,0,0
1176,311551,1997-02-11,BG,123,0,0
1177,311551,1997-02-11,BG,115,0,0
1178,311551,1997-02-11,BG,99,0,0
1179,311551,1997-02-11,BG,88,0,0
1180,311551,1997-02-11,BG,87,0,0
1181,311551,1997-02-11,BG,71,0,0
1182,311551,1997-02-11,BG,75,0,0
1183,311551,1997-02-11,BG,84,0,0
1184,311551,1997-02-11,BG,87,0,0
1185,311551,1997-02-11,BG,105,0,0
1186,311551,1997-02-11,LMB,103,0,0
1187,311551,1997-02-11,LMB,156,0,0
1188,311551,1997-02-11,LMB,91,0,0
1189,311551,1997-02-11,LMB,155,0,0
1190,311551,1997-02-11,LMB,83,0,0
1191,311551,1997-02-11,LMB,95,0,0
1192,311551,1997-02-11,LMB,391,0,0
1193,311551,1997-02-11,LMB,266,0,0
1194,311551,1997-02-11,LMB,376,0,0
1195,311551,1997-02-11,LMB,225,0,0
1196,311551,1997-02-11,LMB,74,0,0
1197,311551,1997-02-11,MSS,67,0,0
1198,311551,1997-02-11,MSS,61,0,0
1199,311551,1997-02-11,MSS,78,0,0
1200,311551,1997-02-11,MSS,75,0,0
1201,311551,1997-02-11,MSS,55,0,0
1202,311551,1997-02-11,WM,97,0,0
1203,311551,1997-02-11,RSF,174,0,0
1204,311551,1997-02-11,SQ,105,0,0
1289,425611,1997-02-13,BG,80,0,0
1290,425611,1997-02-13,BG,114,0,0
1291,425611,1997-02-13,BG,42,0,0
1292,425611,1997-02-13,BG,80,0,0
1293,425611,1997-02-13,BG,55,0,0
1294,425611,1997-02-13,BG,97,0,0
1295,425611,1997-02-13,BG,83,0,0
1296,425611,1997-02-13,BG,79,0,0
1297,425611,1997-02-13,BG,96,0,0
1298,425611,1997-02-13,BG,107,0,0
1299,425611,1997-02-13,BG,104,0,0
1300,425611,1997-02-13,BG,83,0,0
1301,425611,1997-02-13,BG,85,0,0
1302,425611,1997-02-13,BG,97,0,0
1303,425611,1997-02-13,BG,120,0,0
1304,425611,1997-02-13,BG,108,0,0
1305,425611,1997-02-13,BG,115,0,0
1306,425611,1997-02-13,BG,90,0,0
1307,425611,1997-02-13,BG,80,0,0
1308,425611,1997-02-13,BG,89,0,0
1309,425611,1997-02-13,BG,59,0,0
1310,425611,1997-02-13,BG,64,0,0
1311,425611,1997-02-13,BG,52,0,0
1312,425611,1997-02-13,BG,98,0,0
1313,425611,1997-02-13,BG,105,0,0
1314,425611,1997-02-13,BG,79,0,0
1315,425611,1997-02-13,BG,99,0,0
1316,425611,1997-02-13,BG,88,0,0
1317,425611,1997-02-13,BG,76,0,0
1318,425611,1997-02-13,BG,105,0,0
1319,425611,1997-02-13,BG,81,0,0
1320,425611,1997-02-13,BG,94,0,0
1321,425611,1997-02-13,BG,94,0,0
1322,425611,1997-02-13,BG,87,0,0
1323,425611,1997-02-13,BG,75,0,0
1324,425611,1997-02-13,BG,45,0,0
1325,425611,1997-02-13,BG,46,0,0
1326,425611,1997-02-13,BG,94,0,0
1327,425611,1997-02-13,BG,98,0,0
1328,425611,1997-02-13,BG,69,0,0
1329,425611,1997-02-13,BG,83,0,0
1330,425611,1997-02-13,BG,81,0,0
1331,425611,1997-02-13,BG,88,0,0
1332,425611,1997-02-13,BG,84,0,0
1333,425611,1997-02-13,BG,53,0,0
1334,425611,1997-02-13,BG,90,0,0
1335,425611,1997-02-13,BG,83,0,0
1336,425611,1997-02-13,BG,54,0,0
1337,425611,1997-02-13,BG,80,0,0
1338,425611,1997-02-13,BG,55,0,0
1339,425611,1997-02-13,LMB,192,0,0
1340,425611,1997-02-13,LMB,187,0,0
1341,425611,1997-02-13,LMB,70,0,0
1342,425611,1997-02-13,LMB,62,0,0
1343,425611,1997-02-13,LMB,72,0,0
1344,425611,1997-02-13,LMB,105,0,0
1345,425611,1997-02-13,LMB,69,0,0
1346,425611,1997-02-13,LMB,106,0,0
1347,425611,1997-02-13,LMB,68,0,0
1348,425611,1997-02-13,LMB,210,0,0
1349,425611,1997-02-13,LMB,304,0,0
1350,425611,1997-02-13,RSF,180,0,0
1352,425611,1997-02-13,WM,124,0,0
1353,425611,1997-02-13,WM,121,0,0
1354,425611,1997-02-13,WM,54,0,0
1355,425611,1997-02-13,WM,131,0,0
1356,425611,1997-02-13,WM,56,0,0
1357,425611,1997-02-13,WM,114,0,0
1358,425611,1997-02-13,STH,194,0,0
1359,425641,1997-02-13,BG,86,0,0
1360,425641,1997-02-13,BG,81,0,0
1361,425641,1997-02-13,BG,104,0,0
1362,425641,1997-02-13,BG,78,0,0
1363,425641,1997-02-13,BG,45,0,0
1364,425641,1997-02-13,BG,80,0,0
1365,425641,1997-02-13,BG,30,0,0
1366,425641,1997-02-13,BG,47,0,0
1367,425641,1997-02-13,BG,137,0,0
1368,425641,1997-02-13,BG,151,0,0
1369,425641,1997-02-13,BG,125,0,0
1370,425641,1997-02-13,BG,95,0,0
1371,425641,1997-02-13,BG,94,0,0
1372,425641,1997-02-13,BG,112,0,0
1373,425641,1997-02-13,BG,80,0,0
1374,425641,1997-02-13,BG,140,0,0
1375,425641,1997-02-13,BG,46,0,0
1376,425641,1997-02-13,BG,99,0,0
1377,425641,1997-02-13,BG,106,0,0
1378,425641,1997-02-13,BG,101,0,0
1379,425641,1997-02-13,BG,159,0,0
1380,425641,1997-02-13,BG,136,0,0
1381,425641,1997-02-13,BG,55,0,0
1382,425641,1997-02-13,BG,38,0,0
1383,425641,1997-02-13,BG,43,0,0
1384,425641,1997-02-13,BG,93,0,0
1385,425641,1997-02-13,BG,132,0,0
1386,425641,1997-02-13,BG,98,0,0
1387,425641,1997-02-13,BG,97,0,0
1388,425641,1997-02-13,BG,168,0,0
1389,425641,1997-02-13,BG,106,0,0
1390,425641,1997-02-13,BG,48,0,0
1391,425641,1997-02-13,BG,47,0,0
1392,425641,1997-02-13,BG,93,0,0
1393,425641,1997-02-13,BG,47,0,0
1394,425641,1997-02-13,BG,85,0,0
1395,425641,1997-02-13,BG,105,0,0
1396,425641,1997-02-13,BG,105,0,0
1397,425641,1997-02-13,BG,80,0,0
1398,425641,1997-02-13,BG,84,0,0
1399,425641,1997-02-13,BG,110,0,0
1400,425641,1997-02-13,BG,57,0,0
